onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	tools/hedgeshears.jpg	New	foil	DN	CR	CR	1.97
11.117	3.0	CS+	animals/perch.jpg	Old	baseline	MN	M	M	2.005
18.217	3.0	CS+	animals/halibut.jpg	Old	baseline	DO	H	H	2.1590000000000003
25.316999999999997	3.0	CS-	tools/wheelbarrow.jpg	Old	acquisition	DO	H	H	2.269
32.417	3.0	CS-	tools/clamp.jpg	New	foil	MN	CR	CR	2.198
39.483000000000004	3.0	CS+	animals/carp.jpg	Old	extinction	MN	M	M	2.0269999999999997
46.567	3.0	CS-	tools/airpump.jpg	Old	baseline	DO	H	H	1.889
53.667	3.0	CS+	animals/malaysianjunglenymph.jpg	New	foil	DN	CR	CR	1.422
60.766999999999996	3.0	CS-	tools/laptop.jpg	New	foil	DN	CR	CR	2.0340000000000003
67.834	3.0	CS+	animals/crab.jpg	New	foil	DN	CR	CR	2.324
74.933	3.0	CS+	animals/anteater.jpg	Old	extinction	DO	H	H	2.334
82.01700000000001	3.0	CS-	tools/routerplane.jpg	Old	extinction	MO	H	M	2.137
89.117	3.0	CS+	animals/wasp.jpg	New	foil	DN	CR	CR	1.6380000000000001
96.21700000000001	3.0	CS-	tools/weedeater.jpg	Old	extinction	DO	H	H	1.909
103.31700000000001	3.0	CS+	animals/owl.jpg	New	foil	DO	FA	FA	1.8969999999999998
110.383	3.0	CS+	animals/waterbuffalo.jpg	Old	acquisition	DO	H	H	0.915
117.46700000000001	3.0	CS-	tools/stove.jpg	Old	acquisition	DO	H	H	1.149
124.53399999999999	3.0	CS+	animals/quail.jpg	Old	acquisition	DO	H	H	1.358
131.634	3.0	CS-	tools/hammer.jpg	Old	baseline	DO	H	H	1.169
138.734	3.0	CS-	tools/scratchawl.jpg	New	foil	MO	FA	CR	1.6969999999999998
145.817	3.0	CS+	animals/turkey.jpg	Old	extinction	DN	M	M	2.708
152.917	3.0	CS+	animals/rabbit.jpg	Old	extinction	MN	M	M	2.122
160.017	3.0	CS-	tools/measuringdevice.jpg	Old	extinction	DN	M	M	2.095
167.084	3.0	CS+	animals/beardeddragon.jpg	New	foil	DN	CR	CR	1.8619999999999999
174.167	3.0	CS-	tools/blower.jpg	Old	baseline	DO	H	H	1.131
