onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS+	tools/duffelbag.jpg	Old	baseline	DO	H	H	1.02
11.117	3.0	CS-	animals/marlin.jpg	New	foil	DN	CR	CR	0.795
18.183	3.0	CS-	animals/waterbuffalo.jpg	Old	acquisition	MN	M	M	1.294
25.267	3.0	CS-	animals/brown_bear.jpg	Old	extinction	MO	H	M	1.4469999999999998
32.333	3.0	CS-	animals/baboon.jpg	Old	acquisition	DO	H	H	1.091
39.417	3.0	CS+	tools/hedgeshears.jpg	New	foil	MN	CR	CR	1.607
46.5	3.0	CS+	tools/pliers.jpg	Old	acquisition	MO	H	M	1.469
53.583	3.0	CS+	tools/weldinghelmet.jpg	Old	acquisition	DO	H	H	1.215
60.667	3.0	CS+	tools/routerplane.jpg	Old	extinction	DO	H	H	1.035
67.767	3.0	CS+	tools/sawblade.jpg	New	foil	DN	CR	CR	1.124
74.867	3.0	CS-	animals/starfish.jpg	Old	baseline	DN	M	M	0.695
81.93299999999999	3.0	CS-	animals/dove.jpg	New	foil	DN	CR	CR	1.395
89.01700000000001	3.0	CS+	tools/clamp.jpg	New	foil	MO	FA	CR	1.6569999999999998
96.117	3.0	CS-	animals/slug.jpg	New	foil	DN	CR	CR	1.1909999999999998
103.21700000000001	3.0	CS+	tools/chainsaw.jpg	Old	baseline	DO	H	H	1.676
110.3	3.0	CS-	animals/cranebug.jpg	Old	baseline	DO	H	H	1.1059999999999999
117.383	3.0	CS+	tools/woodchipper.jpg	Old	extinction	MN	M	M	2.408
124.46700000000001	3.0	CS-	animals/rabbit.jpg	Old	extinction	MN	M	M	2.135
131.567	3.0	CS+	tools/duster.jpg	New	foil	DN	CR	CR	1.077
138.667	3.0	CS-	animals/owl.jpg	New	foil	MO	FA	CR	1.3219999999999998
145.767	3.0	CS+	tools/pick.jpg	New	foil	MN	CR	CR	1.357
152.86700000000002	3.0	CS+	tools/pizzacutter.jpg	New	foil	MO	FA	CR	1.295
159.933	3.0	CS+	tools/eraser.jpg	Old	extinction	MO	H	M	1.4080000000000001
