onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS+	animals/caterpillarhawkmoth.jpg	Old	extinction	MN	M	M	1.704
11.2	3.0	CS-	tools/levelmount.jpg	Old	acquisition	MO	H	M	1.41
18.35	3.0	CS-	tools/blackboard.jpg	Old	acquisition	DN	M	M	1.317
25.5	3.0	CS+	animals/dove.jpg	New	foil	MO	FA	CR	1.527
32.65	3.0	CS+	animals/tragopan.jpg	New	foil	DN	CR	CR	1.7719999999999998
39.783	3.0	CS-	tools/pick.jpg	New	foil	MN	CR	CR	1.588
46.95	3.0	CS+	animals/firebug.jpg	Old	acquisition	DO	H	H	0.9359999999999999
54.1	3.0	CS-	tools/camera.jpg	Old	extinction	DO	H	H	1.266
61.25	3.0	CS-	tools/stapler.jpg	New	foil	DN	CR	CR	1.051
68.4	3.0	CS-	tools/plow.jpg	Old	baseline	MN	M	M	1.124
75.55	3.0	CS-	tools/faxmachine.jpg	Old	baseline	DN	M	M	1.541
82.7	3.0	CS-	tools/scratchawl.jpg	New	foil		CR	CR	
89.85	3.0	CS-	tools/solderingtorch.jpg	Old	extinction	MN	M	M	1.183
97.0	3.0	CS+	animals/caterpillarpeacockmoth.jpg	Old	baseline	DO	H	H	1.196
104.15	3.0	CS+	animals/earthworm.jpg	New	foil	MN	CR	CR	1.646
111.3	3.0	CS+	animals/armadillo.jpg	New	foil	MO	FA	CR	2.5789999999999997
118.43299999999999	3.0	CS+	animals/mole.jpg	Old	baseline	MN	M	M	1.261
125.56700000000001	3.0	CS+	animals/hyena.jpg	Old	extinction	DN	M	M	1.3969999999999998
132.7	3.0	CS-	tools/battery.jpg	New	foil	DN	CR	CR	0.914
139.85	3.0	CS+	animals/mahimahi.jpg	Old	acquisition	DO	H	H	1.188
147.0	3.0	CS+	animals/boar.jpg	Old	baseline	DN	M	M	1.162
154.13299999999998	3.0	CS+	animals/cricket.jpg	Old	extinction	MO	H	M	1.197
161.267	3.0	CS+	animals/marlin.jpg	New	foil	DN	CR	CR	2.157
168.417	3.0	CS+	animals/goldfish.jpg	Old	extinction	DO	H	H	1.061
175.55	3.0	CS-	tools/duster.jpg	New	foil	DN	CR	CR	1.59
182.683	3.0	CS+	animals/beardeddragon.jpg	New	foil	DN	CR	CR	2.366
189.817	3.0	CS-	tools/ropeandpulley.jpg	Old	baseline	DO	H	H	1.537
196.96599999999998	3.0	CS+	animals/herring.jpg	Old	acquisition	MO	H	M	1.046
204.1	3.0	CS+	animals/gerbil.jpg	Old	baseline	DO	H	H	1.079
211.233	3.0	CS-	tools/sparkplug.jpg	Old	acquisition	MO	H	M	1.359
218.38299999999998	3.0	CS+	animals/dramaderry.jpg	Old	acquisition	DO	H	H	0.9259999999999999
225.533	3.0	CS-	tools/hairdryer.jpg	Old	baseline	DN	M	M	2.171
232.683	3.0	CS-	tools/telephone.jpg	New	foil	DN	CR	CR	1.7180000000000002
239.8	3.0	CS+	animals/slug.jpg	New	foil	MN	CR	CR	1.409
246.95	3.0	CS-	tools/fan.jpg	Old	acquisition	MO	H	M	1.757
254.1	3.0	CS-	tools/hedgeshears.jpg	New	foil	MO	FA	CR	2.241
261.25	3.0	CS+	animals/orangutan.jpg	New	foil	MN	CR	CR	2.012
268.4	3.0	CS-	tools/microwave.jpg	Old	extinction		M	M	
275.533	3.0	CS-	tools/workbench.jpg	Old	extinction	MO	H	M	1.4140000000000001
282.65	3.0	CS-	tools/snowbrush.jpg	New	foil	MN	CR	CR	1.455
289.8	3.0	CS-	tools/sawblade.jpg	New	foil	MN	CR	CR	0.981
297.933	3.0	CS+	animals/stinkbug.jpg	New	foil	MO	FA	CR	1.3419999999999999
306.08299999999997	3.0	CS+	animals/camel.jpg	Old	acquisition	DO	H	H	0.813
314.2	3.0	CS-	tools/rollingpin.jpg	Old	baseline	MN	M	M	1.128
322.33299999999997	3.0	CS+	animals/marmot.jpg	Old	extinction	DO	H	H	1.085
330.466	3.0	CS-	tools/gardenhose.jpg	Old	baseline	DO	H	H	0.7040000000000001
338.616	3.0	CS+	animals/flamingo.jpg	Old	extinction	DO	H	H	0.995
346.75	3.0	CS+	animals/porcupine.jpg	Old	baseline	DO	H	H	0.862
354.88300000000004	3.0	CS+	animals/rooster.jpg	New	foil	MO	FA	CR	1.101
363.033	3.0	CS+	animals/malaysianjunglenymph.jpg	New	foil	MN	CR	CR	1.411
371.18300000000005	3.0	CS+	animals/mink.jpg	Old	acquisition	DO	H	H	1.88
379.333	3.0	CS+	animals/pelican.jpg	Old	baseline	MO	H	M	1.048
387.483	3.0	CS-	tools/edger.jpg	Old	extinction	MN	M	M	1.662
395.63300000000004	3.0	CS-	tools/carabiner.jpg	New	foil	DN	CR	CR	2.199
403.783	3.0	CS-	tools/clamp.jpg	New	foil	MN	CR	CR	1.0290000000000001
411.93300000000005	3.0	CS+	animals/wasp.jpg	New	foil	DN	CR	CR	1.186
420.083	3.0	CS-	tools/thermometer.jpg	Old	acquisition	MN	M	M	1.248
428.233	3.0	CS-	tools/jumpercables.jpg	Old	extinction	DO	H	H	1.419
436.38300000000004	3.0	CS-	tools/pizzacutter.jpg	New	foil	MN	CR	CR	2.884
444.533	3.0	CS-	tools/measuringcups.jpg	Old	acquisition	MO	H	M	2.103
452.68300000000005	3.0	CS+	animals/giraffe.jpg	Old	baseline	MO	H	M	1.244
460.833	3.0	CS+	animals/pigeon.jpg	Old	baseline	MO	H	M	1.271
468.983	3.0	CS+	animals/mouse.jpg	Old	acquisition	DO	H	H	2.075
477.13300000000004	3.0	CS+	animals/sheep.jpg	Old	acquisition	MO	H	M	1.181
485.283	3.0	CS+	animals/shrimp.jpg	Old	extinction	MN	M	M	1.1179999999999999
493.43300000000005	3.0	CS+	animals/horse.jpg	Old	extinction	MN	M	M	1.205
501.583	3.0	CS-	tools/scissors.jpg	Old	baseline	MN	M	M	1.505
509.733	3.0	CS-	tools/ladder.jpg	Old	baseline	MO	H	M	1.166
517.883	3.0	CS-	tools/broom.jpg	Old	acquisition	MO	H	M	1.14
526.033	3.0	CS-	tools/ruler.jpg	Old	acquisition	DO	H	H	1.0590000000000002
534.183	3.0	CS-	tools/monkeywrench.jpg	Old	extinction	MN	M	M	2.616
